product_id,category,product_name,brand_name,manufacturer,brand,manufacturer_confidence,goods_no,data_source,ml_display,ml_estimated_total,volume_unit,price_regular,price_sale,price_per_10ml,raw_ingredient_text
pi_lotion_A000000223266,lotion,[산뜻촉촉]비플레인 시카테롤 올인원 200ml 기획/단품 2종 택1,비플레인,,,,A000000223266,olive_crwl_price_ingredient,200.0,200.0,ml,,30000.0,1500.0,"정제수, 글리세린, 트라이에틸헥사노인, 나이아신아마이드, 메틸프로판다이올, 세틸에틸헥사노에이트, 비닐다이메티콘, 폴리글리세릴-3다이스테아레이트, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 아이소도데케인, 글리세릴스테아레이트, 글리세릴스테아레이트시트레이트, 사카라이드하이드롤리세이트, 에틸헥실글리세린, 다이메티콘올, 카보머, 트로메타민, 소듐폴리아크릴레이트, 글루코오스, 아데노신, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 필리핀오렌지껍질추출물, 폴리아이소부텐, 카카오씨추출물, 덱스트린, 솔잣나무잎/줄기추출물, 다이소듐이디티에이, C18-21알케인, 서양송악잎/줄기추출물, 베르가모트오일, 병풀추출물(140ppm), 양까막까치밥나무잎추출물, 리씨열매오일, 트레할로오스, 프로판다이올, 알란토인, 폴리글리세릴-10올리에이트, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 글루코노락톤, 카프릴로일살리실릭애씨드, 부틸렌글라이콜, 베타-시토스테롤, 소듐하이알루로네이트, 당느릅나무뿌리추출물, 칡뿌리추출물, 대왕소나무잎추출물, 달맞이꽃꽃추출물, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 돌나물추출물, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트"
pi_lotion_A000000223673,lotion,[7초진정/수분쿨링] 미닉 퍼펙트 콜라드 그린 진정 올인원 200ml,미닉,,,,A000000223673,olive_crwl_price_ingredient,200.0,200.0,ml,32000.0,25600.0,1280.0,"케일잎수,정제수,나이아신아마이드,메틸프로판다이올,아이소도데케인,1,2-헥산다이올,글리세린,카프릴릭/카프릭트라이글리세라이,다이프로필렌글라이콜,카프릴릴메티콘,프로판다이올,C14-22알코올,글리세릴스테아레이트,하이드로제네이티드폴리(C6-14올레핀),C12-16알코올,판테놀,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,C12-20알킬글루코사이드,팔미틱애씨드,하이드로제네이티드레시틴,알지닌,에틸헥실글리세린,멘톤글리세린아세탈,실리카,잔탄검,아데노신,인도멀구슬나무잎추출물,소듐파이테이트,시트릭애씨드,인도멀구슬나무꽃추출물,글루코오스,부틸렌글라이콜,하이드로제네이티드포스파티딜콜린,소듐폴리아크릴로일다이메틸타우레이트,하이드로제네이티드폴리데센,병풀추출물,수크로오스스테아레이트,하이드롤라이즈드하이알루로닉애씨드,세테아릴알코올,글루코노락톤,소듐하이알루로네이트,카프릴릴/카프릴글루코사이드,하이알루로닉애씨드,포타슘하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,마데카식애씨드,마데카소사이드,아시아티코사이드,아시아틱애씨드,펜틸렌글라이콜,소듐아세틸레이티드하이알루로네이트"
pi_lotion_A000000224041,lotion,아누아 라이스 70 인텐시브 모이스처라이징 밀크 150ml,아누아,,,,A000000224041,olive_crwl_price_ingredient,150.0,150.0,ml,27000.0,19500.0,1300.0,"쌀겨수, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜, 글리세린, 나이아신아마이드, 메도우폼 씨오일, 피토스테릴/옥틸도데실라우로일글루타메이트, 1,2-헥산다이올, 다이글리세린, 세틸에틸헥사노에이트,정제수, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 글리세릴스테아레이트, 코코넛야자오일, 비닐다이메티콘, 베헤닐알코올, 쌀추출물, 폴리솔베이트20, 세테아릴알코올, 알지닌, 하이드록시아세토페논, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 글리세릴스테아레이트에스이, 잔탄검, 아데노신, 카보머, 콜레스테롤, 다이프로필렌글라이콜, 세라마이드엔피, 솔비탄아이소스테아레이트, 락토바실러스발효여과물, 스쿠알란, 알란토인, 쌀단백질, 하이드롤라이즈드쌀단백질, 토코페롤, 엑토인, 피토스핑고신, 팔미틱애씨드, 스테아릭애씨드, 소듐하이알루로네이트, 세라마이드에이에스, 세라마이드에이피, 세라마이드엔에스, 하이드롤라이즈드하이 알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 쌀겨오일, 세라마이드이오피"
pi_lotion_A000000224240,lotion,[각질순삭] 스킨푸드 블랙슈가 퍼펙트 에멀전 2X 포 맨 180ml,스킨푸드,,,,A000000224240,olive_crwl_price_ingredient,180.0,180.0,ml,,22000.0,1222.2,"정제수, 글리세린, 부틸렌글라이콜, 에틸헥실팔미테이트, 사이클로펜타실록세인, 나이아신아마이드, 세테아릴알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 시어버터, 에틸헥실글리세린, 수크로오스(3,000 ppm), 다이메티콘/비닐다이메티콘크로스폴리머, 카보머, 프로판다이올, 아데노신, 트로메타민, 글루코노락톤, 셀룰로오스검, 레몬추출물, 사과추출물, 오렌지추출물, 파파야열매추출물, 에난티아 클로란타껍질추출물, 마트리카리아추출물, 쌀발효여과물, 알로에베라잎추출물, 올레아놀릭애씨드, 톳추출물, 카프릴릴글라이콜, 향료, 리모넨, 벤질살리실레이트, 리날룰, 헥실신남알"
pi_lotion_A000000225614,lotion,그라운드랩 올인원 모이스처라이저 스킨 로션 200ml,그라운드랩,,,,A000000225614,olive_crwl_price_ingredient,200.0,200.0,ml,,19700.0,985.0,"정제수, 글리세린, 변성알코올, 에틸헥실스테아레이트, 1,2-헥산다이올, 나이아신아마이드, 페닐트라이메티콘, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 메틸트라이메티콘, 다시마추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 꿀추출물, 당느릅나무뿌리추출물, 줄맨드라미씨추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 글리세릴스테아레이트, 소듐스테아로일글루타메이트, 갈락토미세스발효여과물, 글리세릴스테아레이트시트레이트, 부틸렌글라이콜, 알지닌, 카보머, 아데노신, 자일리틸글루코사이드, 안하이드로자일리톨, 다이소듐이디티에이, 베타인, 프룩토올리고사카라이드, 자일리톨, 베타-글루칸, 글루코오스, 베헤닐알코올, 하이드롤라이즈드하이알루로닉애씨드, 글리세릴스테아레이트에스이, 세라마이드엔피, 콜레스테롤, 다이프로필렌글라이콜, 소듐아세틸레이티드하이알루로네이트, 세라마이드에이에스, 세라마이드에이피, 세라마이드엔에스, 세라마이드이오피, 향료, 에틸헥실글리세린, 헥실신남알, 벤질살리실레이트"
pi_lotion_A000000225943,lotion,[개기름박멸]아이디얼포맨 프레시 올인원 150ml 단품/기획,아이디얼포맨,,,,A000000225943,olive_crwl_price_ingredient,150.0,150.0,ml,,26000.0,1733.3,"정제수,다이프로필렌글라이콜,메틸프로판다이올,1,2-헥산다이올,글리세레스-26,나이아신아마이드,사이클로헥사실록세인,글리세린,카프릴릭/카프릭트라이글리세라이드,다시마추출물,한련초잎추출물,실버위드추출물,귀리커넬추출물,아티초크잎추출물,목면꽃추출물,감나무잎추출물,포도추출물,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,에틸헥실글리세린,글리세릴폴리메타크릴레이트,아데노신,프룩토올리고사카라이드,베타-글루칸,폴리쿼터늄-51,하이드롤라이즈드하이알루로닉애씨드,부틸렌글라이콜,락토바실러스발효물,토코페롤,카프릴릴글라이콜,프로판다이올,하이드롤라이즈드소듐하이알루로네이트,수크로오스다이스테아레이트,하이드록시프로필사이클로덱스트린,향료"
pi_lotion_A000000226100,lotion,이니스프리 그린티 로션 포맨 150ml,이니스프리,,,,A000000226100,olive_crwl_price_ingredient,150.0,150.0,ml,,22000.0,1466.7,"정제수, 프로판다이올, 하이드로제네이티드폴리(C6-14올레핀), 변성알코올, 세틸에틸헥사노에이트, 1,2-헥산다이올, 데실코코에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이메티콘, 세테아릴알코올, 메틸트라이메티콘, 페닐트라이메티콘, 카프릴릴메티콘, 카보머, 글리세린, 글리세릴스테아레이트, 하이드로제네이티드식물성오일, 폴리글리세릴-3다이스테아레이트, 트로메타민, 트라이에틸시트레이트, 스테아릭애씨드, 소듐메타포스페이트, 다이메티콘/비닐다이메티콘크로스폴리머, 리모넨, 팔미틱애씨드, 에틸헥실글리세린, 다이메티콘올, 레몬껍질오일, 글리세릴스테아레이트시트레이트, 마테잎추출물, 베타-글루칸, 시트랄, 녹차추출물, 소두구씨오일, 스피어민트잎오일, 리날룰, 레시틴, 시트로넬라오일, 토코페롤, 갈바눔수지오일"
pi_lotion_A000000226598,lotion,네이처리퍼블릭 아프리카 버드 옴므 올인원 모이스처라이저 150ml,네이처리퍼블릭,,,,A000000226598,olive_crwl_price_ingredient,150.0,150.0,ml,15000.0,14500.0,966.7,"정제수, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 다이카프릴릴에터, 바오밥나무씨추출물, 다시마추출물, 한련초잎추출물, 황련뿌리추출물, 하이드롤라이즈드치자추출물, 트루로즈오브예리코추출물, 에난티아 클로란타껍질추출물, 루이보스잎추출물, 보검선인장열매추출물, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 다이프로필렌글라이콜, 트로메타민, 부틸렌글라이콜, 아데노신, 프룩토올리고사카라이드, 잔탄검, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 말토덱스트린, 토코페롤, 하이드롤라이즈드소듐하이알루로네이트, 올레아놀릭애씨드, 향료, 하이드록시아세토페논, 에틸헥실글리세린"
pi_lotion_A000000226600,lotion,네이처리퍼블릭 아프리카 버드 옴므 올인원 프레시 밸런서 150ml,네이처리퍼블릭,,,,A000000226600,olive_crwl_price_ingredient,150.0,150.0,ml,15000.0,14500.0,966.7,"정제수, 변성알코올, 글리세린, 프로판다이올, 1,2-헥산다이올, 메틸프로판다이올, 비닐다이메티콘, 나이아신아마이드, 스테아릴알코올, 폴리메틸실세스퀴옥세인, 다이펜타에리스리틸헥사C5-9애씨드에스터,카프릴릭/카프릭트라이글리세라이드, 바오밥나무씨추출물, 트루로즈오브예리코추출물, 에난티아 클로란타껍질추출물, 루이보스잎추출물, 보검선인장열매추출물, 세테아릴올리베이트, 글리세릴스테아레이트, 솔비탄올리베이트, 폴리글리세릴-2스테아레이트, 폴리아크릴레이트크로스폴리머-6, 에틸헥실글리세린, 카보머, 트로메타민, 아데노신, 다이소듐이디티에이, 부틸렌글라이콜, 올레아놀릭애씨드,향료"
pi_lotion_A000000227226,lotion,브리올옴므 퍼펙트 화이트닝 로션 120ml*,브리올옴므,,,,A000000227226,olive_crwl_price_ingredient,120.0,120.0,ml,26000.0,24700.0,2058.3,"정제수, 메틸프로판다이올, 네오펜틸글라이콜다이헵타노에이트, 사이클로펜타실록세인, 하이드로제네이티드폴리(C6-14올레핀), 글리세린, 나이아신아마이드, 다이메티콘, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 판테놀, 보검선인장줄기추출물, 병풀추출물, 카바카바잎/뿌리/줄기추출물, 무화과추출물, 인삼열매추출물, 당느릅나무뿌리추출물, 줄맨드라미씨추출물, 오일바이오감귤아로마추출물, 메틸트라이메티콘, 소듐하이알루로네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 베타인, 글리세릴스테아레이트, 카보머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 트로메타민, 스쿠알란, 부틸렌글라이콜, 소듐스테아로일글루타메이트, 알란토인, 잔탄검, 세틸에틸헥사노에이트, 비닐다이메티콘, 자일리틸글루코사이드, 다이소듐이디티에이, 에델바이스꽃/잎추출물, 안하이드로자일리톨, 세테아릴알코올, 자일리톨, 글루타티온, 글리세릴스테아레이트시트레이트, 폴리리신, 솔비탄올리베이트, 솔비탄스테아레이트, 베타-글루칸, 프롭탄다이올, 폴리하이드록시스테아릭애씨드, 폴리글리세릴-5다이스테아레이트, 카프릴릴글라이콜, 알루미늄하이드록사이드, 스테아릭애씨드, 토코페롤, 페녹시에탄올, 펜틸렌글라이콜, 소듐아스코빌포스페이트, 토코페릴아세테이트, 소듐하이실레이트드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 포타슘하이알루로네이트, 피토스핑고신, 소듐피씨에이, 사카로마이세스/갈릭발효여과물, 소듐락테이트, 글리세릴글루코사이드, 피리독신, 사이아노코발아민, 포타슘글루코오스, 포타슘포스페이트, 1,2-헥산다이올, 피이지-100스테아레이트, 피이지-40스테아레이트, 피이지-20, 폴리솔베이트60, 향료, 페녹시에탄올, 에틸헥실글리세린, 펜틸렌글라이콜, 리모넨, 리날룰, 부틸렌메틸프로피오날"
pi_lotion_A000000228955,lotion,[NEW] 토리든 밸런스풀 포맨 시카 오일프리 로션 200ml,토리든,,,,A000000228955,olive_crwl_price_ingredient,200.0,200.0,ml,23000.0,18400.0,920.0,"정제수, 메틸프로판다이올, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 다이에톡시에틸석시네이트, 마데카소사이드, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 병풀추출물(100ppm), 판테놀, 접시꽃추출물, 락토바실러스발효물, 푸른연꽃추출물, 쓴풀추출물, 팔미토일다이펩타이드-7, 펜틸렌글라이콜, 소듐하이알루로네이트, 글리세릴글루코사이드, 하이드록시아세토페논, 하이드록시프로필스타치포스페이트, 아미노메틸프로판다이올, 하이드로제네이티드레시틴, 하이드록시에틸셀룰로오스, 에틸헥실글리세린, 덱스트린, 메틸메타크릴레이트크로스폴리머, 소듐파이테이트, 1,2-헥산다이올, 소듐아세테이트, 토코페롤, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이포타슘글리시리제이트, 프로판다이올, 폴리아크릴릭애씨드, 스타이렌/아크릴레이트코폴리머, 황련뿌리추출물, 치자추출물"
pi_lotion_A000000230762,lotion,[올인원] 이니스프리 포레스트포맨 올인원 에센스 100ml 기획(+에센스 25ml+폼30g),이니스프리,,,,A000000230762,olive_crwl_price_ingredient,100.0,125.0,ml,,29000.0,2320.0,"[포어케어]정제수, 프로판다이올, 다이메티콘, 글리세레스-26, 1,2-헥산다이올, 비스-피이지-18메틸에터다이메틸실레인, 만니톨, 메틸트라이메티콘, 부틸렌글라이콜, 피피지-13-데실테트라데세스-24, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리솔베이트20, 세테아릴알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 글리세릴카프릴레이트, 향료, 글리세릴스테아레이트, 에틸헥실글리세린, 스테아릭애씨드, 하이드로제네이티드레시틴, 페녹시에탄올, 리모넨, 바이오사카라이드검-1, 다이소듐이디티에이,폴리글리세릴-3메틸글루코오스다이스테아레이트, 솔비탄아이소스테아레이트, 리날룰, 글라이코프로테인, 흑효모발효물*, 비에이치티, 토코페롤"
pi_lotion_A000000231297,lotion,토니모리 원더 세라마이드 모찌 에멀전 300ml,토니모리,,,,A000000231297,olive_crwl_price_ingredient,300.0,300.0,ml,17000.0,13600.0,453.3,"정제수, 글리세린, 하이드로제네이티드폴리(C6-14올레핀), 카프릴릭/카프릭트라이글리세라이드, 글리세릴스테아레이트, 페닐트라이메티콘, 폴리글리세릴-10라우레이트, C14-22알코올, 세테아릴알코올, 하이드록시아세토페논, 트로메타민, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, C12-20알킬글루코사이드, 카보머, 에틸헥실글리세린, 소듐하이알루로네이트, 잔탄검, 다이소듐이디티에이, 하이드로제네이티드레시틴, 피토스테릴/옥틸도데실라우로일글루타메이트, 세라마이드엔피(5,000ppb), 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 멕시칸주니퍼오일, 라반딘오일, 센티드제라늄꽃오일, 레몬껍질오일, 라벤더오일, 시트랄, 리모넨, 리날룰"
pi_lotion_A000000232217,lotion,[화잘먹/윤광미백] 식물나라 뽀얀쌀 맑은톤 로션 300mL,식물나라,,,,A000000232217,olive_crwl_price_ingredient,300.0,300.0,ml,,15800.0,526.7,"■토너: 정제수,프로판다이올,다이프로필렌글라이콜,나이아신아마이드,1,2-헥산다이올,글리세린,다이페닐다이메티콘,트라이에틸헥사노인,베타인,하이드로제네이티드레시틴,폴리글리세릴-10라우레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,에틸헥실글리세린,폴리우레탄-15,부틸렌글라이콜,다이소듐이디티에이,쌀추출물(10ppm),하이드롤라이즈드쌀추출물(0.5ppm),쌀겨추출물(0.5ppm),쌀겨수(0.5ppm),무화과추출물,당근추출물,비타민나무열매추출물

■로션: 정제수, 글리세린, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 글리세레스-26, 세틸에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드로제네이티드폴리데센, 베타인, 부틸렌글라이콜, 글리세릴스테아레이트, 판테놀, 카보머, 세테아릴알코올, 트로메타민, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 에틸헥실글리세린, 소듐하이알루로네이트, 쌀추출물(100 ppm), 소듐파이테이트, 솔비탄아이소스테아레이트, 바이오사카라이드검-1, 풀루란, 프룩토올리고사카라이드, 베타-글루칸, 말토덱스트린, 매스틱검, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 포타슘하이알루로네이트"
pi_lotion_A000000232954,lotion,랑콤 제니피끄 리페어 토너 150ml,랑콤,,,,A000000232954,olive_crwl_price_ingredient,150.0,150.0,ml,105000.0,85680.0,5712.0,정제수 글리세린 베타인 펜틸렌글라이콜 페녹시에탄올 비스-피이지-18메틸에터다이메틸실레인 소듐시트레이트 카프릴릴글라이콜 하이드록시프로필테트라하이드로피란트라이올 프로필렌글라이콜 시트릭애씨드 잔탄검 피피지-26-부테스-26 말토덱스트린 피이지-40하이드로제네이티드캐스터오일 소듐하이알루로네이트 아데노신 소듐카복시메틸베타-글루칸 향료 바이오사카라이드검-1 토코페롤 세럼 : 정제수 비피다발효용해물 글리세린 펜틸렌글라이콜 다이메티콘 부틸렌글라이콜 옥틸도데칸올 만노오스 소듐하이알루로네이트 하이드록시아세토페논 카프릴릴글라이콜 암모늄폴리아크릴로일다이메틸타우레이트 알파-글루칸올리고사카라이드 다이포타슘글리시리제이트 테트라소듐글루타메이트다이아세테이트 효모추출물 소듐카복시메틸베타-글루칸 아데노신 잔탄검 야콘뿌리즙 소듐벤조에이트 말토덱스트린 시트릭애씨드 아세틱애씨드 락틱애씨드 향료 살리실로일피토스핑고신 락토바실러스
pi_lotion_A000000232971,lotion,[7년 연속 1위] 아이디얼포맨 퍼펙트 올인원 150ml 단품/기획,아이디얼포맨,,,,A000000232971,olive_crwl_price_ingredient,150.0,150.0,ml,28000.0,22800.0,1520.0,"[퍼펙트올인원] 
정제수,글리세린,에틸헥실스테아레이트,1,2-헥산다이올,메틸프로판다이올,나이아신아마이드,메틸트라이메티콘,변성알코올,폴리글리세릴-3다이스테아레이트,베타인,세테아릴알코올,판테놀,다시마추출물,한련초잎추출물,콜라겐추출물,소듐하이알루로네이트,하이드로제네이티드레시틴,글리세릴스테아레이트,카보머,다이프로필렌글라이콜,알지닌,글리세릴스테아레이트시트레이트,에틸헥실글리세린,소듐스테아로일글루타메이트,아데노신,스키조사카로미세스발효여과물,다이소듐이디티에이,프룩토올리고사카라이드,부틸렌글라이콜,베타-글루칸,하이드롤라이즈드하이알루로닉애씨드,카프릴릭/카프릭트라이글리세라이드,레티놀,에이치디아이/트라이메틸올헥실락톤크로스폴리머,하이드롤라이즈드엘라스틴,폴리비닐알코올,토코페롤,카프릴릴글라이콜,아세틸테트라펩타이드-5,잔탄검,페닐프로판올,향료


[퍼펙트 클렌징폼]
정제수,글리세린,팔미틱애씨드,스테아릭애씨드,미리스틱애씨드,포타슘하이드록사이드,약모밀추출물,소듐하이알루로네이트,포타슘코코일글리시네이트,글리세릴스테아레이트에스이,폴리쿼터늄-7,소듐파이테이트,부틸렌글라이콜,판테놀,프로판다이올,솔비톨,글라이신,1,2-헥산다이올,세린,글루타믹애씨드,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,트레오닌,발린,아이소류신,히스티딘,시스테인,메티오닌,에틸헥실글리세린,소듐벤조에이트


[바디워시]
정제수,코카미도프로필베타인,다이소듐코코암포다이아세테이트,소듐클로라이드,코코-글루코사이드,소듐메틸코코일타우레이트,병풀추출물,티트리잎추출물,삼나무잎추출물,연꽃잎추출물,효모발효물,퀼라자껍질추출물,백미꽃추출물,접시꽃추출물,라우라마이드미파,글리세린,메틸프로판다이올,카프릴릴글라이콜,데실글루코사이드,시트릭애씨드,코카마이드메틸엠이에이,소듐코코일이세티오네이트,프로판다이올,에틸헥실글리세린,소듐파이테이트,1,2-헥산다이올,폴리글리세릴-10아이소스테아레이트,폴리글리세릴-10올리에이트,부틸렌글라이콜,토코페롤,에탄올,포타슘벤조에이트,소듐벤조에이트,향료"
pi_lotion_A000000232988,lotion,[NEW 올인원] 빌리프 맨올로지 히알루론 리차저 올인원 100ml,빌리프,,,,A000000232988,olive_crwl_price_ingredient,100.0,100.0,ml,49000.0,37600.0,3760.0,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 에틸아이소스테아레이트, 나이아신아마이드, 하이드로제네이티드폴리데센, 하이드롤라이즈드하이알루로닉애씨드*(100ppm), 타우린+, 징크피씨에이+, 글라이신+, 세린+, 글루타믹애씨드+, 아스파틱애씨드+, 류신+, 알라닌+, 라이신+, 알지닌+, 타이로신+, 페닐알라닌+, 프롤린+, 트레오닌+, 발린+, 아이소류신+, 히스티딘+, 시스테인+, 메티오닌+, 폴스애플민트잎추출물**, 로즈힙열매추출물**, 타임잎추출물**, 유칼립투스잎추출물**, 레몬밤꽃/잎/줄기수**, 로즈마리잎수**, 흰무늬엉겅퀴열매추출물, 딜추출물, 서양톱풀추출물, 피버퓨추출물, 판테놀, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, C30-45알킬다이메티콘, 잔탄검, 트라이소듐이디티에이, 카프릴릭/카프릭트라이글리세라이드, 오렌지껍질오일++, 라임전초오일++, 센티드제라늄꽃오일++, 로즈마리잎오일++, 리모넨, 시트로넬올, 시트랄, 제라니올, 리날룰

*표시: 초저분자 히알루론산
+표시: Core energy formula™
**표시: belif original formula
++표시: 식물 유래 향"
pi_lotion_A000000232989,lotion,[NEW 올인원] 빌리프 맨올로지 콜라겐 익스트림 올인원 100ml,빌리프,,,,A000000232989,olive_crwl_price_ingredient,100.0,100.0,ml,49000.0,37600.0,3760.0,"정제수, 프로판다이올, 스쿠알란, 글리세린, 코코-카프릴레이트/카프레이트, 마카다미아씨오일, 1,2-헥산다이올, 다이글리세린, 나이아신아마이드, 2,3-부탄다이올, 솔비톨, 시어버터, 마이크로크리스탈린셀룰로오스, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 스핑고모나스발효추출물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 암모늄폴리아크릴로일다이메틸타우레이트, 셀룰로오스검, 아데노신, 소듐글루코네이트, 카프릴릭/카프릭트라이글리세라이드, 레몬밤꽃/잎/줄기수**, 로즈마리잎수**, 폴리글리세릴-10라우레이트, 토코페롤, 배롱나무꽃추출물, 유칼립투스잎추출물**, 부틸렌글라이콜, 서양톱풀추출물, 딜추출물, 폴스애플민트잎추출물**, 로즈힙열매추출물**, 타우린+, 하이드롤라이즈드콜라겐(500 ppb)*, 타임잎추출물**, 징크피씨에이+, 피버퓨추출물, 글라이신+, 세린+, 글루타믹애씨드+, 아스파틱애씨드+, 류신+, 알라닌+, 라이신+, 알지닌+, 타이로신+, 페닐알라닌+, 프롤린+, 트레오닌+, 발린+, 아이소류신+, 히스티딘+, 시스테인+, 메티오닌+, 오렌지껍질오일++, 라임전초오일++, 센티드제라늄꽃오일++, 로즈마리잎오일++, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰

*표시: 하이드롤라이즈드콜라겐
+표시: Core energy formula™
**표시: belif original formula
++표시: 식물 유래 향"
pi_lotion_A000000232993,lotion,[NEW 올인원] 빌리프 맨101 톤업 모이스춰라이저 50ml,빌리프,,,,A000000232993,olive_crwl_price_ingredient,50.0,50.0,ml,39000.0,29900.0,5980.0,"정제수, 에칠헥실메톡시신나메이트, 프로판다이올, 변성알코올, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실살리실레이트, C12-15알킬벤조에이트, 다이메티콘, 나이아신아마이드, 페닐벤즈이미다졸설포닉애씨드, 티타늄디옥사이드, 1,2-헥산다이올, 포타슘세틸포스페이트, 티타늄디옥사이드(CI 77891), 트로메타민, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 판테놀, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 다이펜타에리스리틸헥사C5-9애씨드에스터, 황색산화철, 알루미늄스테아레이트, 폴리아크릴레이트크로스폴리머-6, 폴리우레탄-15, 스테아릭애씨드, 폴리하이드록시스테아릭애씨드, 소듐스테아로일글루타메이트, 스테아릴글리시레티네이트, 잔탄검, 오렌지껍질오일++, 적색산화철, 합성플루오르플로고파이트, 카프릴릭/카프릭트라이글리세라이드, 알란토인, 알루미나, 제인, 실리카다이메틸실릴레이트, 아데노신, 센티드제라늄꽃오일++, 알루미늄하이드록사이드, 옥수수전분, 트라이소듐이디티에이, 팔미토일프롤린, 부틸렌글라이콜, 하이드로제네이티드레시틴, 세라마이드엔피, 타우린+, 징크피씨에이+, 흑색산화철, 레몬밤꽃/잎/줄기수*, 로즈마리잎수*, 마그네슘팔미토일글루타메이트, 소듐팔미토일사코시네이트, 서양톱풀추출물, 딜추출물, 유칼립투스잎추출물*, 글라이신+, 세린+, 글루타믹애씨드+, 폴스애플민트잎추출물*, 로즈힙열매추출물*, 토타롤, 아스파틱애씨드+, 류신+, 피버퓨추출물, 알라닌+, 라이신+, 알지닌+, 타이로신+, 페닐알라닌+, 프롤린+, 트레오닌+, 발린+, 아이소류신+, 히스티딘+, 타임잎추출물*, 시스테인+, 메티오닌+, 리모넨, 시트로넬올, 제라니올, 리날룰, 시트랄

+ 표시: Core energy formula™
* 표시: belif original formula
++: 식물 유래 향"
